"","game_id","season","stadium","n","ws","wd","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","wind_compass"
"1225","2017_12_NO_LA","2017","Los Angeles Memorial Coliseum",6,7.51833333333333,278.363727411623,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1226","2017_12_NYG_WAS","2017","FedExField",1,3.36,190,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"1227","2017_12_SEA_SF","2017","Levi's Stadium",10,8.414,185.831080653332,"SF","Outdoor",-121.97,37.403,330,"S"
"1228","2017_13_DEN_MIA","2017","Hard Rock Stadium",7,9.54285714285714,58.6267342942247,"MIA","Outdoor",-80.238889,25.958056,302.1,"W"
"1229","2017_13_DET_BAL","2017","M&T Bank Stadium",6,7.29166666666667,298.285844492507,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"1230","2017_13_HOU_TEN","2017","Nissan Stadium",7,5.48571428571429,83.9180026314708,"TEN","Outdoor",-86.771389,36.166389,334.6,"W"
"1231","2017_13_KC_NYJ","2017","MetLife Stadium",5,4.352,18.3875034133766,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1232","2017_13_NE_BUF","2017","New Era Field",6,11.3083333333333,235,"BUF","Outdoor",-78.787,42.774,302.1,"E"
"1233","2017_13_PHI_SEA","2017","CenturyLink Field",5,3.978,127.362396251975,"SEA","Outdoor",-122.3316,47.5952,0,"W"
"1234","2017_13_PIT_CIN","2017","Paul Brown Stadium",6,12.2716666666667,188.338038990641,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1235","2017_13_SF_CHI","2017","Soldier Field",6,8.45166666666667,181.395265022983,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"1236","2017_13_TB_GB","2017","Lambeau Field",6,5.65333333333333,165.311626461837,"GB","Outdoor",-88.062222,44.501389,0,"S"
"1237","2017_14_BAL_PIT","2017","Heinz Field",6,9.23,234.974485912874,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"1238","2017_14_CHI_CIN","2017","Paul Brown Stadium",7,13.9642857142857,208.56965266678,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1239","2017_14_DAL_NYG","2017","MetLife Stadium",7,11.1385714285714,255.925596588501,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"1240","2017_14_DET_TB","2017","Raymond James Stadium",7,9.54142857142857,332.591577948318,"TB","Outdoor",-82.503333,27.975833,0,"N"
"1241","2017_14_GB_CLE","2017","FirstEnergy Stadium",7,18.2785714285714,222.852692551751,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"1242","2017_14_IND_BUF","2017","New Era Field",7,14.5257142857143,262.852692551751,"BUF","Outdoor",-78.787,42.774,302.1,"E"
"1243","2017_14_MIN_CAR","2017","Bank of America Stadium",5,5.568,255.914732997297,"CAR","Outdoor",-80.852778,35.225833,322.4,"E"
"1244","2017_14_NE_MIA","2017","Hard Rock Stadium",5,4.128,323.985225227937,"MIA","Outdoor",-80.238889,25.958056,302.1,"N"
"1245","2017_14_OAK_KC","2017","Arrowhead Stadium",7,11.7285714285714,285.7034716474,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"1246","2017_14_PHI_LA","2017","Los Angeles Memorial Coliseum",2,3.36,315,"LAR","Outdoor",-118.287778,34.014167,90,"N"
"1247","2017_15_ARI_WAS","2017","FedExField",3,5.46666666666667,163.105204803654,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"1248","2017_15_ATL_TB","2017","Raymond James Stadium",3,3.36,336.636272588377,"TB","Outdoor",-82.503333,27.975833,0,"N"
"1249","2017_15_BAL_CLE","2017","FirstEnergy Stadium",7,5.25714285714286,137.637332704328,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"1250","2017_15_GB_CAR","2017","Bank of America Stadium",6,6.77166666666667,214.974223515629,"CAR","Outdoor",-80.852778,35.225833,322.4,"S"
"1251","2017_15_LA_SEA","2017","CenturyLink Field",6,13.0483333333333,186.670436944698,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"1252","2017_15_LAC_KC","2017","Arrowhead Stadium",6,7.14666666666667,204.974223515629,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"1253","2017_15_MIA_BUF","2017","New Era Field",7,8.22142857142857,51.4366214469175,"BUF","Outdoor",-78.787,42.774,302.1,"W"
"1254","2017_15_NE_PIT","2017","Heinz Field",6,5.05333333333333,183.190418288074,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"1255","2017_15_PHI_NYG","2017","MetLife Stadium",2,4.6,95,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"1256","2017_15_TEN_SF","2017","Levi's Stadium",9,10.4877777777778,317.361180298995,"SF","Outdoor",-121.97,37.403,330,"N"
"1257","2017_16_BUF_NE","2017","Gillette Stadium",9,7.27777777777778,5.46559805882203,"NE","Outdoor",-71.264,42.091,343,"N"
"1258","2017_16_CLE_CHI","2017","Soldier Field",6,9.81833333333333,320,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"1259","2017_16_DEN_WAS","2017","FedExField",7,8.39857142857143,71.6841544543286,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"1260","2017_16_DET_CIN","2017","Paul Brown Stadium",6,6.4,186.950315368017,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1261","2017_16_IND_BAL","2017","M&T Bank Stadium",6,13.4666666666667,268.553884498657,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"1262","2017_16_JAX_SF","2017","Levi's Stadium",8,4.04125,256.130478319108,"SF","Outdoor",-121.97,37.403,330,"E"
"1263","2017_16_LA_TEN","2017","Nissan Stadium",7,11.0414285714286,255.321702540182,"TEN","Outdoor",-86.771389,36.166389,334.6,"E"
"1264","2017_16_LAC_NYJ","2017","MetLife Stadium",7,6.48,70.1345935517055,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"1265","2017_16_MIA_KC","2017","Arrowhead Stadium",7,13.3528571428571,294.183508397334,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"1266","2017_16_MIN_GB","2017","Lambeau Field",5,5.296,233.593455369837,"GB","Outdoor",-88.062222,44.501389,0,"E"
"1267","2017_16_OAK_PHI","2017","Lincoln Financial Field",7,14.1857142857143,272.846402692829,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"1268","2017_17_ARI_SEA","2017","CenturyLink Field",6,7.36166666666667,352.94305831768,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"1269","2017_17_BUF_MIA","2017","Hard Rock Stadium",3,6.88,53.3295630553023,"MIA","Outdoor",-80.238889,25.958056,302.1,"W"
"1270","2017_17_CIN_BAL","2017","M&T Bank Stadium",6,7.31333333333333,282.035727448151,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"1271","2017_17_CLE_PIT","2017","Heinz Field",5,3.856,254.489705279597,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"1272","2017_17_DAL_PHI","2017","Lincoln Financial Field",11,15.4554545454545,319.07913907592,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"1273","2017_17_JAX_TEN","2017","Nissan Stadium",6,14.1666666666667,346.704426230255,"TEN","Outdoor",-86.771389,36.166389,334.6,"N"
"1274","2017_17_NO_TB","2017","Raymond James Stadium",4,4.04,202.826706408363,"TB","Outdoor",-82.503333,27.975833,0,"S"
"1275","2017_17_NYJ_NE","2017","Gillette Stadium",13,12.4430769230769,285.334376479895,"NE","Outdoor",-71.264,42.091,343,"E"
"1276","2017_17_SF_LA","2017","Los Angeles Memorial Coliseum",8,6.7275,247.946645475114,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1277","2017_17_WAS_NYG","2017","MetLife Stadium",6,16.7466666666667,323.295573769744,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1278","2017_18_ATL_LA","2017","Los Angeles Memorial Coliseum",2,6.4,245,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1279","2017_18_TEN_KC","2017","Arrowhead Stadium",6,7.705,116.653441859397,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"1280","2017_19_ATL_PHI","2017","Lincoln Financial Field",10,18.605,330.030600970549,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"1281","2017_19_JAX_PIT","2017","Heinz Field",5,5.072,85.1358506638739,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"1282","2017_19_TEN_NE","2017","Gillette Stadium",12,11.1025,320,"NE","Outdoor",-71.264,42.091,343,"N"
"1283","2017_20_JAX_NE","2017","Gillette Stadium",8,4.9875,251.124773524451,"NE","Outdoor",-71.264,42.091,343,"E"
"1284","2017_20_MIN_PHI","2017","Lincoln Financial Field",8,4.61625,158.718285502248,"PHI","Outdoor",-75.1675,39.900833,351,"S"
"1285","2018_01_ATL_PHI","2018","Lincoln Financial Field",10,7.363,351.283584999188,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"1286","2018_01_BUF_BAL","2018","M&T Bank Stadium",7,19.2714285714286,68.6071049248811,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"1287","2018_01_CHI_GB","2018","Lambeau Field",5,5.392,50,"GB","Outdoor",-88.062222,44.501389,0,"W"
"1288","2018_01_DAL_CAR","2018","Bank of America Stadium",3,7.33333333333333,33.4694395336094,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"1289","2018_01_HOU_NE","2018","Gillette Stadium",12,8.80916666666667,45.8290025448344,"NE","Outdoor",-71.264,42.091,343,"W"
"1290","2018_01_JAX_NYG","2018","MetLife Stadium",7,5.84,34.283932830338,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1291","2018_01_PIT_CLE","2018","FirstEnergy Stadium",7,10.8185714285714,68.6009684413631,"CLE","Outdoor",-81.699444,41.506111,56.1,"W"
"1292","2018_01_TEN_MIA","2018","Hard Rock Stadium",10,7.738,185.65785669191,"MIA","Outdoor",-80.238889,25.958056,302.1,"S"
"1293","2018_02_ARI_LA","2018","Los Angeles Memorial Coliseum",5,10.8,252.019721365012,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1294","2018_02_DET_SF","2018","Levi's Stadium",14,15.4842857142857,316.00432100844,"SF","Outdoor",-121.97,37.403,330,"N"
"1295","2018_02_HOU_TEN","2018","Nissan Stadium",6,12.8633333333333,41.636272588377,"TEN","Outdoor",-86.771389,36.166389,334.6,"N"
"1296","2018_02_IND_WAS","2018","FedExField",6,9.60166666666667,66.8341601606907,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"1297","2018_02_KC_PIT","2018","Heinz Field",7,9.35428571428571,111.341733545492,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"1298","2018_02_LAC_BUF","2018","New Era Field",7,6.64,141.252140652195,"BUF","Outdoor",-78.787,42.774,302.1,"S"
"1299","2018_02_MIA_NYJ","2018","MetLife Stadium",5,6.734,168.004880711491,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"1300","2018_02_MIN_GB","2018","Lambeau Field",7,8.23714285714286,168.217444693991,"GB","Outdoor",-88.062222,44.501389,0,"S"
"1301","2018_02_PHI_TB","2018","Raymond James Stadium",7,10.5,225.741038364366,"TB","Outdoor",-82.503333,27.975833,0,"E"
"1302","2018_02_SEA_CHI","2018","Soldier Field",3,5.01333333333333,145.626299575261,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"1303","2018_03_CIN_CAR","2018","Bank of America Stadium",7,6.60571428571428,31.4052223398238,"CAR","Outdoor",-80.852778,35.225833,322.4,"N"
"1304","2018_03_DAL_SEA","2018","CenturyLink Field",8,6.105,236.095485575276,"SEA","Outdoor",-122.3316,47.5952,0,"E"
"1305","2018_03_DEN_BAL","2018","M&T Bank Stadium",7,8.08,53.3615296567999,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"1306","2018_03_GB_WAS","2018","FedExField",7,8.23857142857143,57.2513104017459,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"1307","2018_03_IND_PHI","2018","Lincoln Financial Field",11,7.43454545454545,28.355435595651,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"1308","2018_03_LAC_LA","2018","Los Angeles Memorial Coliseum",6,10.3766666666667,250.051157359384,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1309","2018_03_NYJ_CLE","2018","FirstEnergy Stadium",6,12.2716666666667,160,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"1310","2018_03_OAK_MIA","2018","Hard Rock Stadium",7,9.03428571428571,85.6973385945847,"MIA","Outdoor",-80.238889,25.958056,302.1,"W"
"1311","2018_03_PIT_TB","2018","Raymond James Stadium",6,4.18666666666667,13.7441534759725,"TB","Outdoor",-82.503333,27.975833,0,"N"
"1312","2018_03_SF_KC","2018","Arrowhead Stadium",7,8.39714285714286,116.379458283593,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"1313","2018_04_BUF_GB","2018","Lambeau Field",7,7.6,45.8164916026665,"GB","Outdoor",-88.062222,44.501389,0,"W"
"1314","2018_04_MIA_NE","2018","Gillette Stadium",12,8.06833333333333,258.470797534399,"NE","Outdoor",-71.264,42.091,343,"E"
"1315","2018_04_MIN_LA","2018","Los Angeles Memorial Coliseum",6,7.10666666666667,270,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1316","2018_04_NO_NYG","2018","MetLife Stadium",6,6.96,178.363727411623,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"1317","2018_04_PHI_TEN","2018","Nissan Stadium",7,4.74285714285714,141.528661333839,"TEN","Outdoor",-86.771389,36.166389,334.6,"S"
"1318","2018_04_TB_CHI","2018","Soldier Field",6,5.38666666666667,348.664801853511,"CHI","Outdoor",-87.6167,41.8623,353.9,"N"
"1319","2018_05_ARI_SF","2018","Levi's Stadium",12,13.63,342.002039393809,"SF","Outdoor",-121.97,37.403,330,"N"
"1320","2018_05_ATL_PIT","2018","Heinz Field",7,5.93142857142857,228.430074226146,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"1321","2018_05_BAL_CLE","2018","FirstEnergy Stadium",7,10.4728571428571,31.4303473332203,"CLE","Outdoor",-81.699444,41.506111,56.1,"N"
"1322","2018_05_DEN_NYJ","2018","MetLife Stadium",7,5.80571428571429,244.424050294321,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"1323","2018_05_IND_NE","2018","Gillette Stadium",8,8,232.022606875818,"NE","Outdoor",-71.264,42.091,343,"E"
"1324","2018_05_JAX_KC","2018","Arrowhead Stadium",7,5.00571428571429,61.302715200622,"KC","Outdoor",-94.483889,39.048889,316.3,"W"
"1325","2018_05_LA_SEA","2018","CenturyLink Field",7,5.80571428571429,176.226834353337,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"1326","2018_05_MIA_CIN","2018","Paul Brown Stadium",3,5.38666666666667,196.670436944698,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1327","2018_05_MIN_PHI","2018","Lincoln Financial Field",8,4.87875,226.467609980138,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"1328","2018_05_TEN_BUF","2018","New Era Field",6,10.53,46.6534418593972,"BUF","Outdoor",-78.787,42.774,302.1,"W"
"1329","2018_06_BAL_TEN","2018","Nissan Stadium",6,7.62333333333333,166.790793122939,"TEN","Outdoor",-86.771389,36.166389,334.6,"S"
"1330","2018_06_CAR_WAS","2018","FedExField",3,4.64,150,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"1331","2018_06_CHI_MIA","2018","Hard Rock Stadium",7,9.89,100,"MIA","Outdoor",-80.238889,25.958056,302.1,"W"
"1332","2018_06_IND_NYJ","2018","MetLife Stadium",7,7.6,223.27010124856,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"S"
"1333","2018_06_KC_NE","2018","Gillette Stadium",6,8.08,253.312481321182,"NE","Outdoor",-71.264,42.091,343,"E"
"1334","2018_06_LAC_CLE","2018","FirstEnergy Stadium",7,6.28428571428571,167.372796926911,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"1335","2018_06_PHI_NYG","2018","MetLife Stadium",4,5.7775,341.997525249033,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1336","2018_06_PIT_CIN","2018","Paul Brown Stadium",6,4.22666666666667,113.226012340026,"CIN","Outdoor",-84.516,39.095,320.6,"W"
"1337","2018_06_SEA_OAK","2018","Wembley Stadium",6,11.4933333333333,33.3295630553023,"Wembley","Outdoor",-0.279722,51.555833,90,"N"
"1338","2018_06_SF_GB","2018","Lambeau Field",6,5.61333333333333,206.653441859397,"GB","Outdoor",-88.062222,44.501389,0,"S"
"1339","2018_07_CAR_PHI","2018","Lincoln Financial Field",12,19.3058333333333,320,"PHI","Outdoor",-75.1675,39.900833,351,"N"
"1340","2018_07_CIN_KC","2018","Arrowhead Stadium",6,9.78666666666667,198.338038990641,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"1341","2018_07_CLE_TB","2018","Raymond James Stadium",7,6.96,35.9020200601907,"TB","Outdoor",-82.503333,27.975833,0,"N"
"1342","2018_07_DAL_WAS","2018","FedExField",6,15.5033333333333,301.661961009359,"WAS","Outdoor",-76.864444,38.907778,295,"E"
"1343","2018_07_DET_MIA","2018","Hard Rock Stadium",6,12.085,21.1016324210234,"MIA","Outdoor",-80.238889,25.958056,302.1,"N"
"1344","2018_07_LA_SF","2018","Levi's Stadium",12,8.75083333333333,308.44278225638,"SF","Outdoor",-121.97,37.403,330,"E"
"1345","2018_07_MIN_NYJ","2018","MetLife Stadium",7,17.77,320,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1346","2018_07_NE_CHI","2018","Soldier Field",7,13.8314285714286,231.308634531971,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"1347","2018_07_NO_BAL","2018","M&T Bank Stadium",6,12.4583333333333,299.947776712821,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"1348","2018_07_TEN_LAC","2018","Wembley Stadium",6,6.36,279.40006613711,"Wembley","Outdoor",-0.279722,51.555833,90,"E"
"1349","2018_08_BAL_CAR","2018","Bank of America Stadium",7,8.74428571428571,228.544418213553,"CAR","Outdoor",-80.852778,35.225833,322.4,"E"
"1350","2018_08_CLE_PIT","2018","Heinz Field",7,8.23857142857143,196.917180575046,"PIT","Outdoor",-80.015833,40.446667,333.9,"S"
"1351","2018_08_DEN_KC","2018","Arrowhead Stadium",7,10.1842857142857,304.26498611602,"KC","Outdoor",-94.483889,39.048889,316.3,"E"
"1352","2018_08_GB_LA","2018","Los Angeles Memorial Coliseum",6,7.89166666666667,259.844148536188,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1353","2018_08_NE_BUF","2018","New Era Field",6,9.41333333333333,268.261237931323,"BUF","Outdoor",-78.787,42.774,302.1,"E"
"1354","2018_08_NYJ_CHI","2018","Soldier Field",7,19.3942857142857,291.449141376746,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"1355","2018_08_PHI_JAX","2018","Wembley Stadium",6,15.1316666666667,38.3210002477982,"Wembley","Outdoor",-0.279722,51.555833,90,"N"
"1356","2018_08_TB_CIN","2018","Paul Brown Stadium",7,18.2685714285714,230.720282103808,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"1357","2018_08_WAS_NYG","2018","MetLife Stadium",6,8.825,260,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"1358","2018_09_ATL_WAS","2018","FedExField",6,5.84,111.102189675721,"WAS","Outdoor",-76.864444,38.907778,295,"W"
"1359","2018_09_CHI_BUF","2018","New Era Field",7,11.9914285714286,78.5633785530825,"BUF","Outdoor",-78.787,42.774,302.1,"W"
"1360","2018_09_GB_NE","2018","Gillette Stadium",7,5.05857142857143,34.2965283525996,"NE","Outdoor",-71.264,42.091,343,"N"
"1361","2018_09_KC_CLE","2018","FirstEnergy Stadium",7,12.6857142857143,128.600968441363,"CLE","Outdoor",-81.699444,41.506111,56.1,"W"
"1362","2018_09_LAC_SEA","2018","CenturyLink Field",6,7.145,181.731721503018,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"1363","2018_09_NYJ_MIA","2018","Hard Rock Stadium",6,13.42,128.295046729417,"MIA","Outdoor",-80.238889,25.958056,302.1,"W"
"1364","2018_09_OAK_SF","2018","Levi's Stadium",9,6.18777777777778,290.161702550209,"SF","Outdoor",-121.97,37.403,330,"E"
"1365","2018_09_PIT_BAL","2018","M&T Bank Stadium",7,6.12571428571429,114.350714852755,"BAL","Outdoor",-76.622778,39.278056,289.5,"W"
"1366","2018_09_TB_CAR","2018","Bank of America Stadium",5,6.064,66.917511165965,"CAR","Outdoor",-80.852778,35.225833,322.4,"W"
"1367","2018_10_ARI_KC","2018","Arrowhead Stadium",4,8.0775,2.27028308879951,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
"1368","2018_10_ATL_CLE","2018","FirstEnergy Stadium",6,9.22833333333333,200,"CLE","Outdoor",-81.699444,41.506111,56.1,"S"
"1369","2018_10_BUF_NYJ","2018","MetLife Stadium",7,8.86714285714286,288.760944883141,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"E"
"1370","2018_10_CAR_PIT","2018","Heinz Field",6,7.52,60.0514217597643,"PIT","Outdoor",-80.015833,40.446667,333.9,"W"
"1371","2018_10_DAL_PHI","2018","Lincoln Financial Field",7,5.18428571428571,244.360412482761,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"1372","2018_10_DET_CHI","2018","Soldier Field",7,9.54285714285714,224.245009573346,"CHI","Outdoor",-87.6167,41.8623,353.9,"S"
"1373","2018_10_MIA_GB","2018","Lambeau Field",5,5.616,234.085267002703,"GB","Outdoor",-88.062222,44.501389,0,"E"
"1374","2018_10_NE_TEN","2018","Nissan Stadium",5,4.672,145,"TEN","Outdoor",-86.771389,36.166389,334.6,"S"
"1375","2018_10_NO_CIN","2018","Paul Brown Stadium",6,5.76,165.747777565509,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1376","2018_10_NYG_SF","2018","Levi's Stadium",5,4.598,106.37495075698,"SF","Outdoor",-121.97,37.403,330,"W"
"1377","2018_10_SEA_LA","2018","Los Angeles Memorial Coliseum",5,5.568,269.751055165763,"LAR","Outdoor",-118.287778,34.014167,90,"E"
"1378","2018_10_WAS_TB","2018","Raymond James Stadium",5,5.296,42.0197213650119,"TB","Outdoor",-82.503333,27.975833,0,"N"
"1379","2018_11_CIN_BAL","2018","M&T Bank Stadium",6,5.05333333333333,137.772349413934,"BAL","Outdoor",-76.622778,39.278056,289.5,"S"
"1380","2018_11_GB_SEA","2018","CenturyLink Field",6,10.3766666666667,165,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"1381","2018_11_HOU_WAS","2018","FedExField",7,7.43714285714286,162.884171501271,"WAS","Outdoor",-76.864444,38.907778,295,"S"
"1382","2018_11_KC_LA","2018","Los Angeles Memorial Coliseum",2,4.6,225,"LAR","Outdoor",-118.287778,34.014167,90,"S"
"1383","2018_11_MIN_CHI","2018","Soldier Field",6,6.4,246.439203207256,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"1384","2018_11_TB_NYG","2018","MetLife Stadium",1,3.36,130,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"W"
"1385","2018_12_CLE_CIN","2018","Paul Brown Stadium",5,4.672,146.122754357247,"CIN","Outdoor",-84.516,39.095,320.6,"S"
"1386","2018_12_JAX_BUF","2018","New Era Field",7,9.38285714285714,250,"BUF","Outdoor",-78.787,42.774,302.1,"E"
"1387","2018_12_NE_NYJ","2018","MetLife Stadium",6,9.405,341.600296237021,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1388","2018_12_NYG_PHI","2018","Lincoln Financial Field",12,9.2125,289.32881975792,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"1389","2018_12_OAK_BAL","2018","M&T Bank Stadium",6,8.25333333333333,256.271891195118,"BAL","Outdoor",-76.622778,39.278056,289.5,"E"
"1390","2018_12_SF_TB","2018","Raymond James Stadium",7,7.08571428571429,268.675481451707,"TB","Outdoor",-82.503333,27.975833,0,"E"
"1391","2018_13_ARI_GB","2018","Lambeau Field",7,19.4685714285714,12.8651627383384,"GB","Outdoor",-88.062222,44.501389,0,"N"
"1392","2018_13_BUF_MIA","2018","Hard Rock Stadium",7,13.4857142857143,160,"MIA","Outdoor",-80.238889,25.958056,302.1,"S"
"1393","2018_13_CAR_TB","2018","Raymond James Stadium",7,11.6442857142857,190,"TB","Outdoor",-82.503333,27.975833,0,"S"
"1394","2018_13_CHI_NYG","2018","MetLife Stadium",3,3.81333333333333,10,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1395","2018_13_DEN_CIN","2018","Paul Brown Stadium",7,19.1385714285714,225.168662608239,"CIN","Outdoor",-84.516,39.095,320.6,"E"
"1396","2018_13_LAC_PIT","2018","Heinz Field",6,13.585,242.122012855667,"PIT","Outdoor",-80.015833,40.446667,333.9,"E"
"1397","2018_13_MIN_NE","2018","Gillette Stadium",4,6.4625,232.456641538345,"NE","Outdoor",-71.264,42.091,343,"E"
"1398","2018_13_NYJ_TEN","2018","Nissan Stadium",6,8.66833333333333,251.307401440362,"TEN","Outdoor",-86.771389,36.166389,334.6,"E"
"1399","2018_13_SF_SEA","2018","CenturyLink Field",4,3.11,337.485620693301,"SEA","Outdoor",-122.3316,47.5952,0,"N"
"1400","2018_13_WAS_PHI","2018","Lincoln Financial Field",6,10.1583333333333,263.190418288074,"PHI","Outdoor",-75.1675,39.900833,351,"E"
"1401","2018_14_ATL_GB","2018","Lambeau Field",7,10.04,242.877742335212,"GB","Outdoor",-88.062222,44.501389,0,"E"
"1402","2018_14_BAL_KC","2018","Arrowhead Stadium",2,4.04,135,"KC","Outdoor",-94.483889,39.048889,316.3,"S"
"1403","2018_14_CAR_CLE","2018","FirstEnergy Stadium",6,4.45333333333333,311.661961009359,"CLE","Outdoor",-81.699444,41.506111,56.1,"E"
"1404","2018_14_DEN_SF","2018","Levi's Stadium",11,7.43454545454545,3.56043991933014,"SF","Outdoor",-121.97,37.403,330,"N"
"1405","2018_14_JAX_TEN","2018","Nissan Stadium",6,5.65333333333333,271.749100883525,"TEN","Outdoor",-86.771389,36.166389,334.6,"E"
"1406","2018_14_LA_CHI","2018","Soldier Field",5,5.84,312.057390381601,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"1407","2018_14_MIN_SEA","2018","CenturyLink Field",12,6.65,142.507964081608,"SEA","Outdoor",-122.3316,47.5952,0,"S"
"1408","2018_14_NE_MIA","2018","Hard Rock Stadium",7,15.7742857142857,225.728718260932,"MIA","Outdoor",-80.238889,25.958056,302.1,"E"
"1409","2018_14_NO_TB","2018","Raymond James Stadium",7,8.55714285714286,250.094694234866,"TB","Outdoor",-82.503333,27.975833,0,"E"
"1410","2018_14_NYG_WAS","2018","FedExField",7,8.4,25.7410383643657,"WAS","Outdoor",-76.864444,38.907778,295,"N"
"1411","2018_14_NYJ_BUF","2018","New Era Field",7,12.9785714285714,239.867202914887,"BUF","Outdoor",-78.787,42.774,302.1,"E"
"1412","2018_15_DET_BUF","2018","New Era Field",6,7.51833333333333,47.5109455084021,"BUF","Outdoor",-78.787,42.774,302.1,"W"
"1413","2018_15_GB_CHI","2018","Soldier Field",6,10.685,263.329563055302,"CHI","Outdoor",-87.6167,41.8623,353.9,"E"
"1414","2018_15_HOU_NYJ","2018","MetLife Stadium",5,7.184,20,"NYG/NYJ","Outdoor",-74.074361,40.813528,345.5,"N"
"1415","2018_15_LAC_KC","2018","Arrowhead Stadium",6,8.82333333333333,341.670436944698,"KC","Outdoor",-94.483889,39.048889,316.3,"N"
